,id,name,all_time_quantity_sold,price,store_id,discount,discount_rate,images,inventory_status,list_price,original_price,rating_average,review_count
348,50072452,Lâu Đài Bay Của Pháp Sư Howl (Tái Bản 2020),6208,68900,40395,37100,35,https://salt.tikicdn.com/ts/product/19/57/d2/f8e8ac1e83c74d24ef57d5e1a8194be7.jpg,1,106000,106000,4.8,1389
349,176752838,Thay Đổi Tí Hon Hiệu Quả Bất Ngờ - Atomic Habits,1419,160000,7082,29000,15,https://salt.tikicdn.com/ts/product/c2/77/6d/b22a78f910ff68e5bcb7f42a2fce9ba2.png,1,189000,189000,5.0,124
350,198016656,Blue Flag - Tập 3,404,42800,40395,2200,5,https://salt.tikicdn.com/ts/product/3d/98/a8/c8ba4a289cb1ba60115fa4c64beb10f3.png,1,45000,45000,5.0,75
351,148802202,How Philosophy Works - Hiểu Hết Về Triết Học,1157,247000,40395,83000,25,https://salt.tikicdn.com/ts/product/7d/11/26/2fefb836de225d69b61cb8618e4151c9.jpg,1,330000,330000,4.8,178
352,54051752,Bộ Ba Quái Hiệp (Trinh Thám),501,69000,107665,69000,50,https://salt.tikicdn.com/ts/product/ae/62/f4/ea7aaf92e98312f6265ab1f7e89a7edd.jpg,1,138000,138000,4.8,101
353,160081252,Người Tan Làm Sau Cùng Là Người Nghỉ Việc Đầu Tiên (Tặng kèm bookmark),1630,84400,40395,34600,29,https://salt.tikicdn.com/ts/product/84/fa/2e/4c4b22071f28329c97a765d7ee02e241.jpg,1,119000,119000,4.7,219
354,197634252,Văn phòng thám tử quái vật - Tập 13,485,26300,40395,3700,12,https://salt.tikicdn.com/ts/product/44/92/6d/73eb8975eb19c4456557005f8dc77517.png,1,30000,30000,5.0,84
355,96357336,Cáo Pax,2029,86900,40395,29100,25,https://salt.tikicdn.com/ts/product/2b/72/c2/853de3a3dcc7adeb4156c507e3c69747.png,1,116000,116000,5.0,347
356,197781977,Yu-Gi-Oh! Gx Tập 1: “Người Hùng Mới” Lộ Diện,266,28400,40395,1600,5,https://salt.tikicdn.com/ts/product/68/7a/4d/4ef6caa40d380b36b7922720f9970a4d.png,1,30000,30000,4.8,39
357,182548592,Thiên Sứ Nhà Bên – Tập 3,927,71300,40395,23700,25,https://salt.tikicdn.com/ts/product/6c/a9/29/4ae5042fc258b9df1e1461f466dc0b04.png,1,95000,95000,5.0,325
358,1080002,Boxset Harry Potter - Tiếng Việt (Trọn Bộ 7 Tập),10172,1019000,40395,731000,42,https://salt.tikicdn.com/ts/product/28/52/39/98767249ca530720557913823b5a5696.jpg,1,1750000,1750000,4.7,1526
359,48323805,Sách Người trong muôn nghề,5706,170100,10614,18900,10,https://salt.tikicdn.com/ts/product/b0/cd/45/39ec10f4d7441d685cc8be56e453c862.png,1,189000,189000,4.8,826
360,100947274,Tìm Bình Yên Trong Gia Đình (Tái Bản),2372,69200,40395,29800,30,https://salt.tikicdn.com/ts/product/cf/c0/1f/f6dacfe2f8e1ae59f832bd69fc0769d0.png,1,99000,99000,5.0,186
361,243358535,Squid Game Móc khoá - Móc khoá Silicon 5cm-SQ1,1641,20000,933,0,0,https://salt.tikicdn.com/ts/product/4a/ab/b6/d1342b9ee3c6b4ad96f3d39e571a668c.jpg,1,20000,20000,4.3,4
362,179952621,Hành Trình Tarot (Tái Bản 2022),1171,115000,40395,34000,23,https://salt.tikicdn.com/ts/product/c7/dc/31/1b5a0f03ced98dbbd4748b04a847aecb.png,1,149000,149000,5.0,195
363,196944533,Tài chính doanh nghiệp for Dummies,680,162520,40395,76480,32,https://salt.tikicdn.com/ts/product/04/40/23/52a1b6fe66c344ab6deae0a195f30114.jpg,1,239000,239000,4.8,55
364,90056907,Khởi Nghiệp Tinh Gọn (The Lean Startup) (Tái Bản),4082,130000,40395,35000,21,https://salt.tikicdn.com/ts/product/fd/af/df/8df7b7af362288e0a5e8618bd1d5261a.jpg,1,165000,165000,5.0,549
365,626886,Những Tấm Lòng Cao Cả,10241,53500,40395,26500,33,https://salt.tikicdn.com/ts/product/9e/5e/d9/7215751b7bd589b890001500d79da00a.jpg,1,80000,80000,5.0,955
366,186091870,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 15 [Tặng Kèm Bookmark PVC],796,65500,40395,3500,5,https://salt.tikicdn.com/ts/product/83/ce/44/6368388bd049173b00d384418392d3a1.jpg,1,69000,69000,5.0,99
367,171057415,Cẩm nang hướng dẫn tự học tiếng Thái – trình độ sơ cấp – trung cấp,1,98000,157,0,0,https://salt.tikicdn.com/ts/product/13/d0/c0/0e0b25d3cb32f06110804b08e1fcb176.jpg,1,98000,98000,0.0,0
368,81323246,90-20-30 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Bản Đen Trắng),7428,156000,40395,39000,20,https://salt.tikicdn.com/ts/product/85/06/ce/fdb7c60c39f0705e5ecd9a6f617629c4.jpg,1,195000,195000,5.0,1414
369,194104631,Mong Bạn Đừng Khóc Một Mình,342,63300,40395,24700,28,https://salt.tikicdn.com/ts/product/a5/0a/ba/4d9eeb81807afb6649aa87516df272aa.jpg,1,88000,88000,5.0,34
370,80657321,Cơ Thể Tự Chữa Lành: Phục Hồi Tuyến Giáp,4173,121000,40395,59000,33,https://salt.tikicdn.com/ts/product/fc/5c/15/967c438cc1ee033ca84cf51e6a91fe44.jpg,1,180000,180000,5.0,571
371,176550321,Bàn Về Ham Muốn: Tại Sao Chúng Ta Muốn Thứ Mà Ta Muốn,1779,118100,40395,50900,30,https://salt.tikicdn.com/ts/product/22/cd/a3/fca6a4a14c33ef8b5029cd71bf17b93d.jpg,1,169000,169000,5.0,197
372,57870426,Sức Mạnh Của Ngôn Từ (Tặng Kèm 1 Photocard Mintbooks Limited),13894,67100,40395,28900,30,https://salt.tikicdn.com/ts/product/04/fa/2c/76e53ee08e9832a7068d004a937fd397.jpg,1,96000,96000,4.8,3176
373,161245852,Giải Thích Ngữ Pháp Tiếng Anh (Tái Bản 2022),1211,165000,51001,55000,25,https://salt.tikicdn.com/ts/product/36/80/e0/fd077176313b62c62a2c88bf34349056.jpg,1,220000,220000,5.0,211
374,187622420,The Art and Science of Technical Analysis – Phân tích kỹ thuật: Sự kết hợp giữa KHOA HỌC và NGHỆ THUẬT trong đầu tư chứng khoán,408,569000,7269,0,0,https://salt.tikicdn.com/ts/product/d9/c0/9d/dc7a682cb19c58a31f9d3dd085ebe4ad.png,1,569000,569000,4.8,61
375,3737963,Bức Xúc Không Làm Ta Vô Can (Tái Bản),11528,63800,40395,21200,25,https://salt.tikicdn.com/ts/product/ab/13/8a/7c60748465b9fe8ba6049fd6a4f4cc00.png,1,85000,85000,4.8,1040
376,195649281,Đọc Vị Tâm Lý Hành Vi Của Giới Giàu Và Siêu Giàu,202,193400,40395,105600,35,https://salt.tikicdn.com/ts/product/2f/9e/bf/98f744332d20c3686f2d49f20e1ab5a7.jpg,1,299000,299000,4.6,17
377,115478654,"Keo Siêu Dính Đa Năng Mạnh Gấp 80 Keo 502 Dán Sắt, Dán Đá, Dán Nhựa, Dán Gỗ",901,39000,130911,0,0,https://salt.tikicdn.com/ts/product/45/bc/a6/0d2c0254fad0b8cd3f86ce289e3572e4.jpg,1,39000,39000,4.6,95
378,194104232,Anh Em Phi Hành Gia - Tập 32,308,40500,40395,4500,10,https://salt.tikicdn.com/ts/product/86/1c/fc/77577efc847655c67c529104598a0006.png,1,45000,45000,5.0,33
379,191148794,Tôi Ước Mình Chưa Từng Được Sinh Ra -Tặng kèm 1 bookmark,869,62000,40395,28000,31,https://salt.tikicdn.com/ts/product/88/49/fe/1ffc4cd77acad513f960fd927e886c70.jpg,1,90000,90000,4.8,143
380,178483637,Nước Ép Trị Liệu Và Chế Độ Ăn Theo Phương Pháp Cơ Thể Tự Chữa Lành,3196,131340,40395,67660,34,https://salt.tikicdn.com/ts/product/fc/db/81/3163317968b5b9e332ab61c2b275bddd.png,1,199000,199000,5.0,301
381,147058065,Phi Lý Trí - Khám Phá Những Động Lực Vô Hình Ẩn Sau Những Quyết Định Của Con Người ( Tái Bản),2028,112020,40395,56980,34,https://salt.tikicdn.com/ts/product/26/63/01/8f63e7dcd811725003510315aafb0fa3.jpg,1,169000,169000,4.8,214
382,113655533,Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị) - Bộ mới năm 2021,2163,58000,157,0,0,https://salt.tikicdn.com/ts/product/c3/3d/4d/b5bc6d2457d45d46045b0d46c48fbbae.jpg,1,58000,58000,5.0,368
383,125528587,"Thần Với Chả Thoại (Những Câu Chuyện ""Mệt Mỏi"" Về Các Vị Thần)",1307,85000,40395,54000,39,https://salt.tikicdn.com/ts/product/8f/c1/45/201ed3039e264343adb298b0c566251f.jpg,1,139000,139000,4.8,234
384,193433863,101 Lời Khuyên Tài Chính Cá Nhân Từ Thái Phạm,687,299000,7269,0,0,https://salt.tikicdn.com/ts/product/d5/a2/d7/709477fc8be9abf67ab75b3f682ca67f.png,1,299000,299000,5.0,90
385,110448020,Nhà Ảo Thuật Đen Và Vụ Án Mạng Tại Thị Trấn Không Tên,2550,150000,40395,49000,25,https://salt.tikicdn.com/ts/product/2b/a9/3c/a64e231c5991f2b24a4e84dc8a09e859.jpg,1,199000,199000,4.8,553
386,87959748,451 Độ F,2437,76100,40395,22900,23,https://salt.tikicdn.com/ts/product/68/ee/44/8c15305e460c77c7010e786c8f4f14c6.jpg,1,99000,99000,4.8,464
387,193434488,Kingdom -  Tập 32,420,42700,40395,2300,5,https://salt.tikicdn.com/ts/product/c9/b9/40/4e09cab75de7ade15f41289511890147.jpg,1,45000,45000,5.0,43
388,162181800,Cảm Ơn Anh Đã Đánh Mất Em,3843,54500,40395,44500,45,https://salt.tikicdn.com/ts/product/e0/83/9e/f9b17a5ce63d92c59c95bac6dc1ae4b8.jpg,1,99000,99000,5.0,517
389,58695343,Kỹ Năng Giao Tiếp Đỉnh Cao,3769,62300,40395,33700,35,https://salt.tikicdn.com/ts/product/0e/0c/6a/8877ceefe6bc962af4a305626c7db059.jpg,1,96000,96000,4.8,505
